CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Year,Grade_Subject,Subject,MetExcExpPerc
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Grade 6,Math,38
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Grade 7,Math,57
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Grade 7,Math,57
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Grade 8,Math,58
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Grade 8,Math,58
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Algebra I,Math,89
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Algebra I,Math,89
25,MONMOUTH,5640,WEST LONG BRANCH BORO,50,FRANK ANTONIDES SCHOOL,2017-18,Algebra I,Math,89
25,MONMOUTH,5640,WEST LONG BRANCH BORO,80,BETTY MCELMON ELEMENTARY,2017-18,Grade 3,Math,70
25,MONMOUTH,5640,WEST LONG BRANCH BORO,80,BETTY MCELMON ELEMENTARY,2017-18,Grade 3,Math,70
25,MONMOUTH,5640,WEST LONG BRANCH BORO,80,BETTY MCELMON ELEMENTARY,2017-18,Grade 4,Math,61
25,MONMOUTH,5640,WEST LONG BRANCH BORO,80,BETTY MCELMON ELEMENTARY,2017-18,Grade 4,Math,61
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Algebra I,Math,44
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Algebra I,Math,44
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Algebra I,Math,44
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Algebra II,Math,25
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Algebra II,Math,25
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Algebra II,Math,25
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Geometry,Math,24
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Geometry,Math,24
27,MORRIS,450,BOONTON TOWN,20,BOONTON HIGH SCHOOL,2017-18,Geometry,Math,24
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 3,Math,72
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 3,Math,72
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 4,Math,56
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 4,Math,56
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 5,Math,58
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 5,Math,58
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 6,Math,44
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 6,Math,44
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 7,Math,52
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 7,Math,52
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 8,Math,30
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Grade 8,Math,30
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Algebra I,Math,97
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Algebra I,Math,97
27,MORRIS,450,BOONTON TOWN,30,JOHN HILL SCHOOL,2017-18,Algebra I,Math,97
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 3,Math,87
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 3,Math,87
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 4,Math,75
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 4,Math,75
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 5,Math,69
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 5,Math,69
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 6,Math,79
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 6,Math,79
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 7,Math,86
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Grade 7,Math,86
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Algebra I,Math,68
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Algebra I,Math,68
27,MORRIS,460,BOONTON TWP,60,ROCKAWAY VALLEY SCHOOL,2017-18,Algebra I,Math,68
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Algebra I,Math,27
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Algebra I,Math,27
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Algebra I,Math,27
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Algebra II,Math,20
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Algebra II,Math,20
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Algebra II,Math,20
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Geometry,Math,33
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Geometry,Math,33
27,MORRIS,630,BUTLER BORO,20,BUTLER HIGH SCHOOL,2017-18,Geometry,Math,33
27,MORRIS,630,BUTLER BORO,25,AARON DECKER SCHOOL,2017-18,Grade 3,Math,71
27,MORRIS,630,BUTLER BORO,25,AARON DECKER SCHOOL,2017-18,Grade 3,Math,71
27,MORRIS,630,BUTLER BORO,25,AARON DECKER SCHOOL,2017-18,Grade 4,Math,71
27,MORRIS,630,BUTLER BORO,25,AARON DECKER SCHOOL,2017-18,Grade 4,Math,71
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 5,Math,68
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 5,Math,68
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 6,Math,64
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 6,Math,64
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 7,Math,64
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 7,Math,64
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 8,Math,47
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Grade 8,Math,47
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Algebra I,Math,100
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Algebra I,Math,100
27,MORRIS,630,BUTLER BORO,30,RICHARD BUTLER SCHOOL,2017-18,Algebra I,Math,100
27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,2017-18,Algebra I,Math,23
27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,2017-18,Algebra I,Math,23
27,MORRIS,785,SCH DIST OF THE CHATHAMS,10,CHATHAM HIGH SCHOOL,2017-18,Algebra I,Math,23
