CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade_Subject,Subject,MetExcExpPerc,Year
13,ESSEX,1210,EAST ORANGE,30,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Grade 6,LAL,76,2017-18
13,ESSEX,1210,EAST ORANGE,30,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Grade 7,LAL,79,2017-18
13,ESSEX,1210,EAST ORANGE,30,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Grade 8,LAL,80,2017-18
13,ESSEX,1210,EAST ORANGE,30,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Grade 9,LAL,69,2017-18
13,ESSEX,1210,EAST ORANGE,30,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Grade 10,LAL,71,2017-18
13,ESSEX,1210,EAST ORANGE,30,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Grade 11,LAL,88,2017-18
13,ESSEX,1210,EAST ORANGE,35,EAST ORANGE CAMPUS HIGH SCHOOL,Grade 9,LAL,11,2017-18
13,ESSEX,1210,EAST ORANGE,35,EAST ORANGE CAMPUS HIGH SCHOOL,Grade 10,LAL,10,2017-18
13,ESSEX,1210,EAST ORANGE,35,EAST ORANGE CAMPUS HIGH SCHOOL,Grade 11,LAL,23,2017-18
13,ESSEX,1210,EAST ORANGE,50,"EDWARD T. BOWSER, SR. SCHOOL OF EXCELLENCE",Grade 3,LAL,34,2017-18
13,ESSEX,1210,EAST ORANGE,50,"EDWARD T. BOWSER, SR. SCHOOL OF EXCELLENCE",Grade 4,LAL,34,2017-18
13,ESSEX,1210,EAST ORANGE,50,"EDWARD T. BOWSER, SR. SCHOOL OF EXCELLENCE",Grade 5,LAL,32,2017-18
13,ESSEX,1210,EAST ORANGE,60,GEORGE WASHINGTON CARVER INSTITUTE,Grade 3,LAL,43,2017-18
13,ESSEX,1210,EAST ORANGE,60,GEORGE WASHINGTON CARVER INSTITUTE,Grade 4,LAL,47,2017-18
13,ESSEX,1210,EAST ORANGE,60,GEORGE WASHINGTON CARVER INSTITUTE,Grade 5,LAL,46,2017-18
13,ESSEX,1210,EAST ORANGE,70,JOHN L. COSTLEY MIDDLE SCHOOL,Grade 6,LAL,9999999,2017-18
13,ESSEX,1210,EAST ORANGE,70,JOHN L. COSTLEY MIDDLE SCHOOL,Grade 7,LAL,9999999,2017-18
13,ESSEX,1210,EAST ORANGE,70,JOHN L. COSTLEY MIDDLE SCHOOL,Grade 8,LAL,32,2017-18
13,ESSEX,1210,EAST ORANGE,80,LANGSTON HUGHES ELEMENTARY SCHOOL,Grade 3,LAL,32,2017-18
13,ESSEX,1210,EAST ORANGE,80,LANGSTON HUGHES ELEMENTARY SCHOOL,Grade 4,LAL,42,2017-18
13,ESSEX,1210,EAST ORANGE,80,LANGSTON HUGHES ELEMENTARY SCHOOL,Grade 5,LAL,53,2017-18
13,ESSEX,1210,EAST ORANGE,90,WHITNEY E. HOUSTON ACADEMY,Grade 3,LAL,27,2017-18
13,ESSEX,1210,EAST ORANGE,90,WHITNEY E. HOUSTON ACADEMY,Grade 4,LAL,36,2017-18
13,ESSEX,1210,EAST ORANGE,90,WHITNEY E. HOUSTON ACADEMY,Grade 5,LAL,48,2017-18
13,ESSEX,1210,EAST ORANGE,90,WHITNEY E. HOUSTON ACADEMY,Grade 6,LAL,44,2017-18
13,ESSEX,1210,EAST ORANGE,90,WHITNEY E. HOUSTON ACADEMY,Grade 7,LAL,56,2017-18
13,ESSEX,1210,EAST ORANGE,90,WHITNEY E. HOUSTON ACADEMY,Grade 8,LAL,49,2017-18
13,ESSEX,1210,EAST ORANGE,93,BENJAMIN BANNEKER ACADEMY,Grade 3,LAL,42,2017-18
13,ESSEX,1210,EAST ORANGE,93,BENJAMIN BANNEKER ACADEMY,Grade 4,LAL,51,2017-18
13,ESSEX,1210,EAST ORANGE,93,BENJAMIN BANNEKER ACADEMY,Grade 5,LAL,68,2017-18
13,ESSEX,1210,EAST ORANGE,95,PATRICK F. HEALY MIDDLE SCHOOL,Grade 6,LAL,9999999,2017-18
13,ESSEX,1210,EAST ORANGE,95,PATRICK F. HEALY MIDDLE SCHOOL,Grade 7,LAL,26,2017-18
13,ESSEX,1210,EAST ORANGE,95,PATRICK F. HEALY MIDDLE SCHOOL,Grade 8,LAL,9999999,2017-18
13,ESSEX,1210,EAST ORANGE,100,MILDRED BARRY GARVIN ELEMENTARY,Grade 3,LAL,27,2017-18
13,ESSEX,1210,EAST ORANGE,100,MILDRED BARRY GARVIN ELEMENTARY,Grade 4,LAL,23,2017-18
13,ESSEX,1210,EAST ORANGE,100,MILDRED BARRY GARVIN ELEMENTARY,Grade 5,LAL,40,2017-18
13,ESSEX,1210,EAST ORANGE,110,DIONNE WARWICK INSTITUTE,Grade 3,LAL,37,2017-18
13,ESSEX,1210,EAST ORANGE,110,DIONNE WARWICK INSTITUTE,Grade 4,LAL,62,2017-18
13,ESSEX,1210,EAST ORANGE,110,DIONNE WARWICK INSTITUTE,Grade 5,LAL,44,2017-18
13,ESSEX,1210,EAST ORANGE,120,ECOLE TOUSSAINT LOUVERTURE,Grade 3,LAL,51,2017-18
13,ESSEX,1210,EAST ORANGE,120,ECOLE TOUSSAINT LOUVERTURE,Grade 4,LAL,23,2017-18
13,ESSEX,1210,EAST ORANGE,120,ECOLE TOUSSAINT LOUVERTURE,Grade 5,LAL,40,2017-18
13,ESSEX,1210,EAST ORANGE,130,GORDON PARKS ACADEMY,Grade 3,LAL,24,2017-18
13,ESSEX,1210,EAST ORANGE,130,GORDON PARKS ACADEMY,Grade 4,LAL,33,2017-18
13,ESSEX,1210,EAST ORANGE,130,GORDON PARKS ACADEMY,Grade 5,LAL,56,2017-18
13,ESSEX,1210,EAST ORANGE,135,SOJOURNER TRUTH MIDDLE SCHOOL,Grade 6,LAL,23,2017-18
13,ESSEX,1210,EAST ORANGE,135,SOJOURNER TRUTH MIDDLE SCHOOL,Grade 7,LAL,9999999,2017-18
13,ESSEX,1210,EAST ORANGE,135,SOJOURNER TRUTH MIDDLE SCHOOL,Grade 8,LAL,9999999,2017-18
13,ESSEX,1210,EAST ORANGE,140,CICELY L. TYSON COMMUNITY ELEMENTARY SCHOOL,Grade 3,LAL,40,2017-18
13,ESSEX,1210,EAST ORANGE,140,CICELY L. TYSON COMMUNITY ELEMENTARY SCHOOL,Grade 4,LAL,39,2017-18
13,ESSEX,1210,EAST ORANGE,140,CICELY L. TYSON COMMUNITY ELEMENTARY SCHOOL,Grade 5,LAL,52,2017-18
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Grade 6,LAL,59,2017-18
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Grade 7,LAL,65,2017-18
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Grade 8,LAL,66,2017-18
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Grade 9,LAL,53,2017-18
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Grade 10,LAL,56,2017-18
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Grade 11,LAL,84,2017-18
13,ESSEX,1210,EAST ORANGE,170,J. GARFIELD JACKSON SR. ACADEMY,Grade 3,LAL,44,2017-18
13,ESSEX,1210,EAST ORANGE,170,J. GARFIELD JACKSON SR. ACADEMY,Grade 4,LAL,63,2017-18
13,ESSEX,1210,EAST ORANGE,170,J. GARFIELD JACKSON SR. ACADEMY,Grade 5,LAL,53,2017-18
13,ESSEX,1210,EAST ORANGE,190,JOHNNIE L. COCHRAN JR. ACADEMY,Grade 3,LAL,33,2017-18
13,ESSEX,1210,EAST ORANGE,190,JOHNNIE L. COCHRAN JR. ACADEMY,Grade 4,LAL,46,2017-18
13,ESSEX,1210,EAST ORANGE,190,JOHNNIE L. COCHRAN JR. ACADEMY,Grade 5,LAL,61,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,20,BLOOMFIELD TECH,Grade 9,LAL,57,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,20,BLOOMFIELD TECH,Grade 10,LAL,54,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,20,BLOOMFIELD TECH,Grade 11,LAL,63,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,50,NORTH 13TH ST TECH,Grade 9,LAL,69,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,50,NORTH 13TH ST TECH,Grade 10,LAL,59,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,50,NORTH 13TH ST TECH,Grade 11,LAL,67,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,70,NEWARK TECH,Grade 9,LAL,60,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,70,NEWARK TECH,Grade 10,LAL,59,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,70,NEWARK TECH,Grade 11,LAL,67,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,80,WEST CALDWELL TECH,Grade 9,LAL,40,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,80,WEST CALDWELL TECH,Grade 10,LAL,53,2017-18
13,ESSEX,1390,ESSEX CO VOC-TECH,80,WEST CALDWELL TECH,Grade 11,LAL,43,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,50,ESSEX FELLS ELEMENTARY SCHOOL,Grade 3,LAL,83,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,50,ESSEX FELLS ELEMENTARY SCHOOL,Grade 4,LAL,93,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,50,ESSEX FELLS ELEMENTARY SCHOOL,Grade 5,LAL,95,2017-18
13,ESSEX,1400,ESSEX FELLS BORO,50,ESSEX FELLS ELEMENTARY SCHOOL,Grade 6,LAL,100,2017-18
13,ESSEX,1465,FAIRFIELD TWP,5,ADLAI E. STEVENSON,Grade 3,LAL,77,2017-18
13,ESSEX,1465,FAIRFIELD TWP,30,CHURCHILL,Grade 4,LAL,83,2017-18
13,ESSEX,1465,FAIRFIELD TWP,30,CHURCHILL,Grade 5,LAL,79,2017-18
13,ESSEX,1465,FAIRFIELD TWP,30,CHURCHILL,Grade 6,LAL,86,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,50,GLEN RIDGE HIGH SCHOOL,Grade 7,LAL,77,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,50,GLEN RIDGE HIGH SCHOOL,Grade 8,LAL,86,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,50,GLEN RIDGE HIGH SCHOOL,Grade 9,LAL,72,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,50,GLEN RIDGE HIGH SCHOOL,Grade 10,LAL,84,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,50,GLEN RIDGE HIGH SCHOOL,Grade 11,LAL,50,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,75,RIDGEWOOD AVENUE SCHOOL,Grade 3,LAL,82,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,75,RIDGEWOOD AVENUE SCHOOL,Grade 4,LAL,86,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,75,RIDGEWOOD AVENUE SCHOOL,Grade 5,LAL,81,2017-18
13,ESSEX,1750,GLEN RIDGE BORO,75,RIDGEWOOD AVENUE SCHOOL,Grade 6,LAL,86,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,50,IRVINGTON HIGH SCHOOL,Grade 9,LAL,19,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,50,IRVINGTON HIGH SCHOOL,Grade 10,LAL,19,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,50,IRVINGTON HIGH SCHOOL,Grade 11,LAL,33,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,80,BERKELEY TERRACE ELEMENTARY SCHOOL,Grade 3,LAL,27,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,80,BERKELEY TERRACE ELEMENTARY SCHOOL,Grade 4,LAL,33,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,80,BERKELEY TERRACE ELEMENTARY SCHOOL,Grade 5,LAL,25,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,90,CHANCELLOR AVENUE ELEMENTARY SCHOOL,Grade 3,LAL,29,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,90,CHANCELLOR AVENUE ELEMENTARY SCHOOL,Grade 4,LAL,32,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,90,CHANCELLOR AVENUE ELEMENTARY SCHOOL,Grade 5,LAL,26,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,100,FLORENCE AVENUE ELEMENTARY SCHOOL,Grade 3,LAL,25,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,100,FLORENCE AVENUE ELEMENTARY SCHOOL,Grade 4,LAL,41,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,100,FLORENCE AVENUE ELEMENTARY SCHOOL,Grade 5,LAL,46,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,110,GROVE STREET ELEMENTARY SCHOOL,Grade 3,LAL,14,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,110,GROVE STREET ELEMENTARY SCHOOL,Grade 4,LAL,39,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,110,GROVE STREET ELEMENTARY SCHOOL,Grade 5,LAL,27,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,120,MADISON AT CHANCELLOR SOUTH,Grade 3,LAL,26,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,120,MADISON AT CHANCELLOR SOUTH,Grade 4,LAL,39,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,120,MADISON AT CHANCELLOR SOUTH,Grade 5,LAL,19,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,125,THURGOOD MARSHALL ELEMENTARY SCHOOL,Grade 3,LAL,31,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,125,THURGOOD MARSHALL ELEMENTARY SCHOOL,Grade 4,LAL,27,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,125,THURGOOD MARSHALL ELEMENTARY SCHOOL,Grade 5,LAL,32,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,131,MT. VERNON AVENUE ELEMENTARY SCHOOL,Grade 3,LAL,27,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,131,MT. VERNON AVENUE ELEMENTARY SCHOOL,Grade 4,LAL,22,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,131,MT. VERNON AVENUE ELEMENTARY SCHOOL,Grade 5,LAL,18,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,135,UNIVERSITY MIDDLE SCHOOL,Grade 6,LAL,18,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,135,UNIVERSITY MIDDLE SCHOOL,Grade 7,LAL,28,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,135,UNIVERSITY MIDDLE SCHOOL,Grade 8,LAL,31,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,136,UNIVERSITY ELEMENTARY SCHOOL,Grade 3,LAL,16,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,136,UNIVERSITY ELEMENTARY SCHOOL,Grade 4,LAL,17,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,136,UNIVERSITY ELEMENTARY SCHOOL,Grade 5,LAL,18,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,140,UNION AVENUE MIDDLE SCHOOL,Grade 6,LAL,28,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,140,UNION AVENUE MIDDLE SCHOOL,Grade 7,LAL,46,2017-18
13,ESSEX,2330,IRVINGTON TOWNSHIP,140,UNION AVENUE MIDDLE SCHOOL,Grade 8,LAL,35,2017-18
13,ESSEX,2730,LIVINGSTON TWP,50,LIVINGSTON HIGH SCHOOL,Grade 9,LAL,87,2017-18
13,ESSEX,2730,LIVINGSTON TWP,50,LIVINGSTON HIGH SCHOOL,Grade 10,LAL,75,2017-18
13,ESSEX,2730,LIVINGSTON TWP,50,LIVINGSTON HIGH SCHOOL,Grade 11,LAL,61,2017-18
13,ESSEX,2730,LIVINGSTON TWP,55,HERITAGE MIDDLE SCHOOL,Grade 7,LAL,87,2017-18
13,ESSEX,2730,LIVINGSTON TWP,55,HERITAGE MIDDLE SCHOOL,Grade 8,LAL,91,2017-18
13,ESSEX,2730,LIVINGSTON TWP,60,MOUNT PLEASANT MIDDLE SCHOOL,Grade 6,LAL,86,2017-18
13,ESSEX,2730,LIVINGSTON TWP,70,BURNET HILL ELEMENTARY SCHOOL,Grade 3,LAL,84,2017-18
13,ESSEX,2730,LIVINGSTON TWP,70,BURNET HILL ELEMENTARY SCHOOL,Grade 4,LAL,84,2017-18
13,ESSEX,2730,LIVINGSTON TWP,70,BURNET HILL ELEMENTARY SCHOOL,Grade 5,LAL,78,2017-18
13,ESSEX,2730,LIVINGSTON TWP,80,COLLINS ELEMENTARY SCHOOL,Grade 3,LAL,80,2017-18
13,ESSEX,2730,LIVINGSTON TWP,80,COLLINS ELEMENTARY SCHOOL,Grade 4,LAL,77,2017-18
13,ESSEX,2730,LIVINGSTON TWP,80,COLLINS ELEMENTARY SCHOOL,Grade 5,LAL,84,2017-18
13,ESSEX,2730,LIVINGSTON TWP,90,HARRISON ELEMENTARY SCHOOL,Grade 3,LAL,79,2017-18
13,ESSEX,2730,LIVINGSTON TWP,90,HARRISON ELEMENTARY SCHOOL,Grade 4,LAL,86,2017-18
13,ESSEX,2730,LIVINGSTON TWP,90,HARRISON ELEMENTARY SCHOOL,Grade 5,LAL,89,2017-18
13,ESSEX,2730,LIVINGSTON TWP,100,HILLSIDE ELEMENTARY SCHOOL,Grade 3,LAL,88,2017-18
13,ESSEX,2730,LIVINGSTON TWP,100,HILLSIDE ELEMENTARY SCHOOL,Grade 4,LAL,84,2017-18
13,ESSEX,2730,LIVINGSTON TWP,100,HILLSIDE ELEMENTARY SCHOOL,Grade 5,LAL,82,2017-18
13,ESSEX,2730,LIVINGSTON TWP,110,MOUNT PLEASANT ELEMENTARY SCHOOL,Grade 3,LAL,84,2017-18
13,ESSEX,2730,LIVINGSTON TWP,110,MOUNT PLEASANT ELEMENTARY SCHOOL,Grade 4,LAL,88,2017-18
13,ESSEX,2730,LIVINGSTON TWP,110,MOUNT PLEASANT ELEMENTARY SCHOOL,Grade 5,LAL,95,2017-18
13,ESSEX,2730,LIVINGSTON TWP,118,RIKER HILL ELEMENTARY SCHOOL,Grade 3,LAL,81,2017-18
13,ESSEX,2730,LIVINGSTON TWP,118,RIKER HILL ELEMENTARY SCHOOL,Grade 4,LAL,88,2017-18
13,ESSEX,2730,LIVINGSTON TWP,118,RIKER HILL ELEMENTARY SCHOOL,Grade 5,LAL,86,2017-18
13,ESSEX,3190,MILLBURN TWP,50,MILLBURN HIGH SCHOOL,Grade 9,LAL,88,2017-18
13,ESSEX,3190,MILLBURN TWP,50,MILLBURN HIGH SCHOOL,Grade 10,LAL,70,2017-18
13,ESSEX,3190,MILLBURN TWP,50,MILLBURN HIGH SCHOOL,Grade 11,LAL,43,2017-18
13,ESSEX,3190,MILLBURN TWP,60,MILLBURN MIDDLE SCHOOL,Grade 6,LAL,83,2017-18
13,ESSEX,3190,MILLBURN TWP,60,MILLBURN MIDDLE SCHOOL,Grade 7,LAL,87,2017-18
13,ESSEX,3190,MILLBURN TWP,60,MILLBURN MIDDLE SCHOOL,Grade 8,LAL,90,2017-18
13,ESSEX,3190,MILLBURN TWP,65,DEERFIELD SCHOOL,Grade 3,LAL,81,2017-18
13,ESSEX,3190,MILLBURN TWP,65,DEERFIELD SCHOOL,Grade 4,LAL,97,2017-18
13,ESSEX,3190,MILLBURN TWP,70,GLENWOOD SCHOOL,Grade 3,LAL,95,2017-18
13,ESSEX,3190,MILLBURN TWP,70,GLENWOOD SCHOOL,Grade 4,LAL,99,2017-18
13,ESSEX,3190,MILLBURN TWP,80,HARTSHORN SCHOOL,Grade 3,LAL,83,2017-18
13,ESSEX,3190,MILLBURN TWP,80,HARTSHORN SCHOOL,Grade 4,LAL,93,2017-18
13,ESSEX,3190,MILLBURN TWP,100,SOUTH MOUNTAIN SCHOOL,Grade 3,LAL,82,2017-18
13,ESSEX,3190,MILLBURN TWP,100,SOUTH MOUNTAIN SCHOOL,Grade 4,LAL,95,2017-18
13,ESSEX,3190,MILLBURN TWP,120,WYOMING SCHOOL,Grade 3,LAL,95,2017-18
13,ESSEX,3190,MILLBURN TWP,120,WYOMING SCHOOL,Grade 4,LAL,90,2017-18
13,ESSEX,3190,MILLBURN TWP,300,WASHINGTON SCHOOL,Grade 5,LAL,87,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,50,MONTCLAIR HIGH SCHOOL,Grade 9,LAL,62,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,50,MONTCLAIR HIGH SCHOOL,Grade 10,LAL,62,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,50,MONTCLAIR HIGH SCHOOL,Grade 11,LAL,37,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,60,CHARLES H. BULLOCK SCHOOL,Grade 3,LAL,62,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,60,CHARLES H. BULLOCK SCHOOL,Grade 4,LAL,87,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,60,CHARLES H. BULLOCK SCHOOL,Grade 5,LAL,68,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,100,BRADFORD ELEMENTARY SCHOOL,Grade 3,LAL,55,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,100,BRADFORD ELEMENTARY SCHOOL,Grade 4,LAL,72,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,100,BRADFORD ELEMENTARY SCHOOL,Grade 5,LAL,63,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,110,EDGEMONT ELEMENTARY SCHOOL,Grade 3,LAL,66,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,110,EDGEMONT ELEMENTARY SCHOOL,Grade 4,LAL,67,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,110,EDGEMONT ELEMENTARY SCHOOL,Grade 5,LAL,75,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,116,GLENFIELD MIDDLE SCHOOL,Grade 6,LAL,63,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,116,GLENFIELD MIDDLE SCHOOL,Grade 7,LAL,58,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,116,GLENFIELD MIDDLE SCHOOL,Grade 8,LAL,67,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,123,HILLSIDE ELEMENTARY SCHOOL,Grade 3,LAL,54,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,123,HILLSIDE ELEMENTARY SCHOOL,Grade 4,LAL,69,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,123,HILLSIDE ELEMENTARY SCHOOL,Grade 5,LAL,78,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,127,BUZZ ALDRIN MIDDLE SCHOOL,Grade 6,LAL,68,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,127,BUZZ ALDRIN MIDDLE SCHOOL,Grade 7,LAL,72,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,127,BUZZ ALDRIN MIDDLE SCHOOL,Grade 8,LAL,58,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,140,NORTHEAST ELEMENTARY SCHOOL,Grade 3,LAL,60,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,140,NORTHEAST ELEMENTARY SCHOOL,Grade 4,LAL,72,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,140,NORTHEAST ELEMENTARY SCHOOL,Grade 5,LAL,63,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,165,RENAISSANCE MIDDLE SCHOOL AT THE RAND BUILDING,Grade 6,LAL,59,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,165,RENAISSANCE MIDDLE SCHOOL AT THE RAND BUILDING,Grade 7,LAL,71,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,165,RENAISSANCE MIDDLE SCHOOL AT THE RAND BUILDING,Grade 8,LAL,65,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,170,WATCHUNG ELEMENTARY SCHOOL,Grade 3,LAL,85,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,170,WATCHUNG ELEMENTARY SCHOOL,Grade 4,LAL,76,2017-18
13,ESSEX,3310,MONTCLAIR TOWN,170,WATCHUNG ELEMENTARY SCHOOL,Grade 5,LAL,90,2017-18
13,ESSEX,3570,NEWARK CITY,2,UPLIFT ACADEMY,Grade 8,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,2,UPLIFT ACADEMY,Grade 9,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,2,UPLIFT ACADEMY,Grade 10,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,2,UPLIFT ACADEMY,Grade 11,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,10,ARTS HIGH SCHOOL,Grade 7,LAL,36,2017-18
13,ESSEX,3570,NEWARK CITY,10,ARTS HIGH SCHOOL,Grade 8,LAL,33,2017-18
13,ESSEX,3570,NEWARK CITY,10,ARTS HIGH SCHOOL,Grade 9,LAL,45,2017-18
13,ESSEX,3570,NEWARK CITY,10,ARTS HIGH SCHOOL,Grade 10,LAL,46,2017-18
13,ESSEX,3570,NEWARK CITY,10,ARTS HIGH SCHOOL,Grade 11,LAL,65,2017-18
13,ESSEX,3570,NEWARK CITY,20,BARRINGER ARTS HIGH SCHOOL,Grade 9,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,20,BARRINGER ARTS HIGH SCHOOL,Grade 10,LAL,10,2017-18
13,ESSEX,3570,NEWARK CITY,20,BARRINGER ARTS HIGH SCHOOL,Grade 11,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,30,CENTRAL HIGH SCHOOL,Grade 9,LAL,11,2017-18
13,ESSEX,3570,NEWARK CITY,30,CENTRAL HIGH SCHOOL,Grade 10,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,30,CENTRAL HIGH SCHOOL,Grade 11,LAL,24,2017-18
13,ESSEX,3570,NEWARK CITY,40,EAST SIDE HIGH SCHOOL,Grade 9,LAL,18,2017-18
13,ESSEX,3570,NEWARK CITY,40,EAST SIDE HIGH SCHOOL,Grade 10,LAL,22,2017-18
13,ESSEX,3570,NEWARK CITY,40,EAST SIDE HIGH SCHOOL,Grade 11,LAL,27,2017-18
13,ESSEX,3570,NEWARK CITY,50,MALCOLM X SHABAZZ HIGH SCHOOL,Grade 9,LAL,14,2017-18
13,ESSEX,3570,NEWARK CITY,50,MALCOLM X SHABAZZ HIGH SCHOOL,Grade 10,LAL,9999999,2017-18
13,ESSEX,3570,NEWARK CITY,50,MALCOLM X SHABAZZ HIGH SCHOOL,Grade 11,LAL,20,2017-18
13,ESSEX,3570,NEWARK CITY,55,SCIENCE PARK HIGH SCHOOL,Grade 7,LAL,98,2017-18
13,ESSEX,3570,NEWARK CITY,55,SCIENCE PARK HIGH SCHOOL,Grade 8,LAL,84,2017-18
13,ESSEX,3570,NEWARK CITY,55,SCIENCE PARK HIGH SCHOOL,Grade 9,LAL,89,2017-18
